imageID,username,imageName,groundTruthSize,experience,imgW,imgH,tissueArea,tumorArea,annoArea,groundTruth,diagnosis,diagnosisBinary,diagnosisError,correctness,magnification,taskCompletionTime,cancerType,tumorTissueRatio,imgPrecision,imgRecall,imgIoU,imgF1,imgF05,imgF025,tpArea,fpArea,fnArea,tnArea,overallAcc,overallPrecision,overallRecall,overallF1,overallF05,overallF025,meanPrecision,meanRecall,meanIoU,meanF1,meanF05,meanF025,zoom,imageZoom,numFixations,numFixationsInGT,fixationDuration,fixationDurationInGT,timeToFirstGTFix,saccadeDistance,saccadeSpeed,eccentricity,fixationDistToCenter,coverage,turnAngle
C42,P7,test_004.tif,Micro,4,98304,103936,1600093,334,0,1,Benign,0,FN,0,40,37.656,Lymph,0.0001656153736,0,0,0,0,0,0,0,0,265,1599828,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1,0.0139,36,0,127.5278,0,-1,10231.07,20.56925,493.9201,500.0802,0.10629,76.2255
C42,P8,test_004.tif,Micro,4,98304,103936,1600093,334,0,1,Benign,0,FN,0,40,29.505,Lymph,0.0001656153736,0,0,0,0,0,0,0,0,265,1599828,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,5.063,0.0701,70,0,210.6429,0,-1,8990.928,32.88732,579.4178,451.7202,0.140786,92.63256
C42,P9,test_004.tif,Micro,2,98304,103936,1600093,334,0,1,Benign,0,FN,0,40,49.361,Lymph,0.0001656153736,0,0,0,0,0,0,0,0,265,1599828,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,6.337,0.0878,143,0,192.2028,0,-1,5382.277,20.45076,568.8787,424.3827,0.120981,84.44608
C22,P1,test_078.tif,None,2,110592,96768,1208620,0,0,0,Benign,1,TN,1,40,33.298,Lymph,0,1,1,1,1,1,1,0,0,0,1208620,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,2.621,0.0502,86,0,231.686,0,-1,7991.358,28.37951,2561.984,407.8842,0.190613,91.29348
C43,P10,test_014.tif,None,1,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,79.508,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,0.749,0.0143,226,0,270.031,0,-1,5375.58,17.1308,2561.984,361.4265,0.195068,79.68473
C43,P11,test_014.tif,None,3,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,78.689,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,3.791,0.0726,229,0,248.0655,0,-1,5888.78,19.95558,2561.984,412.5431,0.123719,92.05023
C43,P2,test_014.tif,None,1,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,62.228,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,0.749,0.0143,138,0,285.9638,0,-1,4550.997,12.09777,2561.984,353.0195,0.153135,82.79726
C43,P3,test_014.tif,None,3,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,39.166,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,0.749,0.0143,97,0,244.5979,0,-1,10824.68,36.22728,2561.984,420.555,0.17394,91.4744
C43,P4,test_014.tif,None,2,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,218.497,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,0.749,0.0143,608,0,270.0757,0,-1,4690.898,14.94534,2561.984,504.7762,0.342391,92.94644
C43,P5,test_014.tif,None,1,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,46.498,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,0.749,0.0143,134,0,228.791,0,-1,7469.951,29.58974,2561.984,421.4804,0.169956,92.83502
C43,P6,test_014.tif,None,3,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,20.1,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,0.749,0.0143,48,0,253.6875,0,-1,12187.02,36.56649,2561.984,443.0679,0.130466,91.30733
C43,P7,test_014.tif,None,4,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,55.038,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,0.749,0.0143,40,0,116.7,0,-1,17195,27.18599,2561.984,389.0461,0.12307,88.42077
C43,P8,test_014.tif,None,4,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,16.64,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,0.749,0.0143,44,0,187,0,-1,15640.04,53.49501,2561.984,437.4416,0.211949,75.25006
C43,P9,test_014.tif,None,2,110592,100352,2173502,0,0,0,Benign,1,TN,1,40,53.064,Lymph,0,1,1,1,1,1,1,0,0,0,2173502,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,3.791,0.0726,134,0,169.7612,0,-1,6729.198,22.90415,2561.984,437.8711,0.160451,94.5504
C27,P1,test_092.tif,Micro,2,126976,103936,2102018,10842,10652,1,Malignant,1,TP,1,40,206.834,Lymph,0.004953811052,0.8717014573,0.8501872659,0.755633322,0.8608099567,0.8673119502,0.8704058204,8853,1303,1560,2090302,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,1.868,0.0312,105,18,253.5714,269.4444,20726,7517.217,23.91652,345.3167,446.6241,0.114577,87.09369
C44,P10,test_021.tif,Macro,1,97792,221184,2906583,3474545,5540856,1,Malignant,1,TP,1,20,68.974,Lymph,0.8072351624,0.9049875131,0.9906141425,0.8972936121,0.9458668984,0.9209077844,0.9096125141,2324274,244020,22022,316267,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,38.44,0.2503,149,102,300.1141,322.4804,151,7133.819,23.86114,33.79978,332.824,0.399942,72.76263
C44,P11,test_021.tif,Macro,3,97792,221184,2906583,3474545,3619149,1,Malignant,1,TP,1,20,16.4,Lymph,0.8072351624,0.9697948118,0.8644778834,0.8418120998,0.9141128999,0.9467273808,0.9628944154,2028321,63174,317975,497113,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,1.5,0.0098,23,17,293.5217,289.7647,525,25260.45,70.90313,7.328157,366.0474,0.205969,90.67072
C44,P2,test_021.tif,Macro,1,97792,221184,2906583,3474545,4677390,1,Malignant,1,TP,1,20,79.101,Lymph,0.8072351624,0.9585895438,0.8234140108,0.7951304575,0.8858748446,0.9281167383,0.9494212219,1931973,83460,414323,476827,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,3.375,0.022,130,99,325.0615,308.0808,782,10158.26,33.8118,28.92864,283.5124,0.23239,87.91602
C44,P3,test_021.tif,Macro,3,97792,221184,2906583,3474545,8366,1,Malignant,1,TP,1,20,48.354,Lymph,0.8072351624,1,0.0029497557,0.0029497557,0.005882160464,0.01457678666,0.04788582322,6921,0,2339375,560287,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,1.5,0.0098,56,41,332.375,372.7317,1095,5484.267,16.82685,22.33886,335.0336,0.113434,118.4027
C44,P4,test_021.tif,Macro,2,97792,221184,2906583,3474545,3107881,1,Malignant,1,TP,1,20,39.427,Lymph,0.8072351624,0.9874267609,0.6226699445,0.6177718372,0.7637317241,0.8838731067,0.954534903,1460968,18603,885328,541684,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,1,0.0065,71,42,282.4225,295.8095,1663,16619.12,45.32145,16.77023,293.9032,0.367043,87.44874
C44,P5,test_021.tif,Macro,1,97792,221184,2906583,3474545,2980309,1,Malignant,1,TP,1,20,22.963,Lymph,0.8072351624,0.9738063616,0.6756176544,0.6635588662,0.7977582034,0.8948193697,0.9491639882,1585199,42639,761097,517648,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,1.5,0.0098,18,15,284.7222,294.4667,562,19405.11,55.84888,9.547602,306.8447,0.13493,99.59875
C44,P6,test_021.tif,Macro,3,97792,221184,2906583,3474545,5183898,1,Malignant,1,TP,1,20,14.569,Lymph,0.8072351624,0.9506140876,0.8904226065,0.8510538191,0.9195343867,0.9379334563,0.9468490383,2089195,108537,257101,451750,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,1,0.0065,16,9,371.8125,424.8889,715,29695.38,66.57298,8.374839,264.3785,0.280375,76.14486
C44,P7,test_021.tif,Macro,4,97792,221184,2906583,3474545,3833198,1,Malignant,1,TP,1,20,34.291,Lymph,0.8072351624,0.9533344195,0.9052523637,0.8668409335,0.9286714449,0.9433136865,0.9503651137,2123990,103969,222306,456318,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1,0.0065,37,31,112.7838,113.129,5522,11494.74,18.86196,8.767498,242.9651,0.243208,99.75964
C44,P8,test_021.tif,Macro,4,97792,221184,2906583,3474545,6628257,1,Malignant,1,TP,1,20,16.549,Lymph,0.8072351624,0.8575239116,0.8706139379,0.7605933671,0.8640193486,0.8601103316,0.8582830072,2042718,339394,303578,220893,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,1.5,0.0098,32,27,248.6875,259.5556,566,17600.11,68.2847,5.630283,242.3978,0.157136,97.15551
C44,P9,test_021.tif,Macro,2,97792,221184,2906583,3474545,6243159,1,Malignant,1,TP,1,20,54.822,Lymph,0.8072351624,0.881738763,0.9978242302,0.8800467466,0.9361966644,0.9027435458,0.887814474,2341191,314007,5105,246280,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0065,110,44,250.7545,278.7727,694,25872.76,82.8409,34.81798,293.4919,0.543434,90.29893
C21,P1,test_075.tif,Macro,2,97792,212992,1657095,110440,97656,1,Malignant,1,TP,1,20,61.21,Lymph,0.06004121671,0.7854631655,0.689378254,0.58014176,0.7342907765,0.764161538,0.7790757031,68589,18734,30905,1538867,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,7.594,0.0513,148,46,259.9189,303.8043,5407,6204.371,21.81497,174.864,460.8606,0.096048,94.8386
C45,P10,test_024.tif,None,1,97792,221184,735660,0,0,0,Benign,1,TN,1,20,142.429,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,30.338,0.1975,414,0,265.5193,0,-1,2200.575,7.510248,2561.984,340.2299,0.098933,77.50619
C45,P11,test_024.tif,None,3,97792,221184,735660,0,0,0,Benign,1,TN,1,20,79.685,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,2.663,0.0173,202,0,195.4455,0,-1,3316.66,10.8676,2561.984,425.2789,0.053095,77.79738
C45,P2,test_024.tif,None,1,97792,221184,735660,0,0,0,Benign,1,TN,1,20,74.74,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,1.184,0.0077,167,0,302.9042,0,-1,2317.365,7.539355,2561.984,277.0976,0.109358,82.78447
C45,P3,test_024.tif,None,3,97792,221184,735660,0,0,0,Benign,1,TN,1,20,43.748,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,17.085,0.1112,106,0,252.3302,0,-1,5339.131,16.34988,2561.984,422.736,0.102284,87.05312
C45,P4,test_024.tif,None,2,97792,221184,735660,0,0,0,Benign,1,TN,1,20,56.112,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,25.627,0.1669,145,0,271.6483,0,-1,7053.837,20.75097,2561.984,428.3581,0.118608,95.09377
C45,P5,test_024.tif,None,1,97792,221184,735660,0,0,0,Benign,1,TN,1,20,46.387,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,17.085,0.1112,77,0,223,0,-1,5484.433,21.30632,2561.984,497.5461,0.066919,100.5588
C45,P6,test_024.tif,None,3,97792,221184,735660,0,0,0,Benign,1,TN,1,20,88.387,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,57.66,0.3754,187,0,320.0321,0,-1,2713.09,9.018644,2561.984,397.7876,0.10572,93.11112
C45,P7,test_024.tif,None,4,97792,221184,735660,0,0,0,Benign,1,TN,1,20,50.71,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1.776,0.0116,38,0,128.2632,0,-1,5091.303,5.5247,2561.984,346.0513,0.057526,90.98408
C45,P8,test_024.tif,None,4,97792,221184,735660,0,0,0,Benign,1,TN,1,20,13.534,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,7.593,0.0494,26,0,271.5,0,-1,10402.63,46.74216,2561.984,472.8089,0.069081,96.42826
C45,P9,test_024.tif,None,2,97792,221184,735660,0,0,0,Benign,1,TN,1,20,45.222,Lymph,0,1,1,1,1,1,1,0,0,0,735660,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0065,121,0,180.5785,0,-1,4623.466,20.13841,2561.984,413.8723,0.159197,89.33991
C26,P1,test_085.tif,None,2,97792,220672,732462,0,0,0,Benign,1,TN,1,20,22.244,Lymph,0,1,1,1,1,1,1,0,0,0,732462,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,5.063,0.033,52,0,262.1923,0,-1,7625.5,26.91388,2561.984,379.5278,0.108631,97.33953
C46,P10,test_026.tif,Macro,1,98304,103936,1256880,274733,463670,1,Malignant,1,TP,1,40,30.028,Lymph,0.1673556744,0.6937704302,0.9827617354,0.6854293217,0.8133587246,0.7371221144,0.7059822789,206720,91246,3626,955288,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,5.063,0.0701,53,21,269.3585,298.8571,496,6769.549,22.81956,99.77758,434.1575,0.11736,73.85033
C46,P11,test_026.tif,Macro,3,98304,103936,1256880,274733,353325,1,Malignant,1,TP,1,40,31.142,Lymph,0.1673556744,0.823864606,0.9409781978,0.7833825427,0.8785356186,0.8448956489,0.8299407197,197931,42316,12415,1004218,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,3.375,0.0468,78,20,174.3333,220.05,505,9486.521,33.71374,278.8692,562.5682,0.127148,92.09536
C46,P2,test_026.tif,Macro,1,98304,103936,1256880,274733,303479,1,Malignant,1,TP,1,40,32.388,Lymph,0.1673556744,0.8239984968,0.8547535965,0.7227928554,0.8390943266,0.8299711762,0.8257462249,179794,38403,30552,1008131,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,25.632,0.3551,37,31,274.5676,290.0323,654,8168.188,21.49986,28.7542,381.7156,0.105565,106.2253
C46,P3,test_026.tif,Macro,3,98304,103936,1256880,274733,11875,1,Malignant,1,TP,1,40,27.76,Lymph,0.1673556744,0.9477684662,0.04623810294,0.04612057928,0.08817449956,0.1934413709,0.4414558736,9726,536,200620,1045998,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,2.25,0.0312,40,26,311.325,372.1923,795,12163.65,31.96743,89.50748,476.5118,0.063184,105.8057
C46,P4,test_026.tif,Macro,2,98304,103936,1256880,274733,356351,1,Malignant,1,TP,1,40,16.519,Lymph,0.1673556744,0.8354953036,0.9100339441,0.7717508749,0.8711731269,0.8494099188,0.8395402847,191422,37690,18924,1008844,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,11.392,0.1578,23,6,353.2609,427.8333,6889,9698.768,29.96598,67.42845,447.9114,0.060133,115.3927
C46,P5,test_026.tif,Macro,1,98304,103936,1256880,274733,181092,1,Malignant,1,TP,1,40,56.296,Lymph,0.1673556744,0.8974893913,0.6012759929,0.562635681,0.7201111402,0.8169925352,0.8722135996,126476,14446,83870,1032088,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,3.375,0.0468,138,125,262.8913,268.168,429,2423.852,8.090231,4.747982,374.1679,0.055371,82.93585
C46,P6,test_026.tif,Macro,3,98304,103936,1256880,274733,381858,1,Malignant,1,TP,1,40,10.746,Lymph,0.1673556744,0.8395492492,0.9265590979,0.787167702,0.8809108413,0.8556188703,0.8442126012,194898,37248,15448,1009286,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,1,0.0139,11,7,396.0909,380.7143,313,9262.487,23.71992,3.16779,456.206,0.060717,99.85055
C46,P7,test_026.tif,Macro,4,98304,103936,1256880,274733,377257,1,Malignant,1,TP,1,40,29.832,Lymph,0.1673556744,0.7578096232,0.9392334535,0.7223916398,0.838823904,0.7882620124,0.7665191562,197564,63140,12782,983394,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1,0.0139,29,12,161.2414,178.4167,1416,7626.558,22.92206,77.08334,311.4024,0.127412,82.24399
C46,P8,test_026.tif,Macro,4,98304,103936,1256880,274733,595392,1,Malignant,1,TP,1,40,8.834,Lymph,0.1673556744,0.5791058,0.9694693505,0.5687336498,0.7250863139,0.6298266096,0.5931550946,203924,148212,6422,898322,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,1,0.0139,9,3,251.8889,425,392,16247.96,33.18396,80.38462,383.7062,0.076464,149.1377
C46,P9,test_026.tif,Macro,2,98304,103936,1256880,274733,459473,1,Neoplastic,1,TP,1,40,693039.41,Lymph,0.1673556744,0.7503437294,0.9677388683,0.732032725,0.8452874064,0.7856413962,0.7603917407,203560,67729,6786,978805,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1.5,0.0208,46,24,261.2609,310.75,868,18397.92,55.77893,137.5635,543.3781,0.158701,95.17063
C24,P1,test_082.tif,Macro,2,97792,217088,1966547,74666,15838,1,Malignant,1,TP,1,20,35.739,Lymph,0.02498033355,0.8647957008,0.2063715013,0.1999211201,0.3332237707,0.5279273462,0.7281415166,10138,1585,38987,1915837,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,2.25,0.0149,71,21,302.7042,388.5714,2471,10600.94,31.16896,100.2912,419.0289,0.148908,105.8833
C47,P10,test_027.tif,Macro,1,97792,221184,1248139,43351,0,1,Benign,0,FN,0,20,125.1,Lymph,0.0227947368,0,0,0,0,0,0,0,0,28451,1219688,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,20.226,0.1317,373,34,263.571,297.5882,3028,3671.461,12.76041,304.725,357.6888,0.161911,81.55442
C47,P11,test_027.tif,Macro,3,97792,221184,1248139,43351,72544,1,Malignant,1,TP,1,20,14.5,Lymph,0.0227947368,0.5383410385,0.9904748515,0.5355683524,0.6975506516,0.5924275233,0.5531953713,28180,24166,271,1195522,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,11.39,0.0742,22,7,305.7273,402.4286,2797,6946.258,16.92076,157.1501,352.0071,0.061095,93.12382
C47,P2,test_027.tif,Macro,1,97792,221184,1248139,43351,68064,1,Malignant,1,TP,1,20,74.527,Lymph,0.0227947368,0.5713039421,0.9897367404,0.5679393316,0.7244404425,0.6240719481,0.5858740018,28159,21130,292,1198558,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,1.776,0.0116,187,44,234.6845,241.6364,27936,2553.385,9.054676,185.5707,298.5403,0.116642,86.87726
C47,P3,test_027.tif,Macro,3,97792,221184,1248139,43351,32375,1,Malignant,1,TP,1,20,26.333,Lymph,0.0227947368,0.9725450393,0.6735791361,0.6610099338,0.7959132818,0.893251671,0.9477992965,19164,541,9287,1219147,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,2.25,0.0146,41,23,288.9512,329.2174,3028,6413.937,19.89929,82.13444,428.7277,0.083634,101.3721
C47,P4,test_027.tif,Macro,2,97792,221184,1248139,43351,20108,1,Malignant,1,TP,1,20,25.015,Lymph,0.0227947368,0.9798250931,0.3977364592,0.3945056477,0.5658,0.7579675004,0.9021595892,11316,233,17135,1219455,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,17.085,0.1112,49,20,320.3878,310.3,7422,10027.14,30.47722,116.4662,331.9971,0.187458,109.0221
C47,P5,test_027.tif,Macro,1,97792,221184,1248139,43351,49073,1,Malignant,1,TP,1,20,31.971,Lymph,0.0227947368,0.7825756424,0.9045376261,0.722872953,0.8391482979,0.8042639898,0.7888321725,25735,7150,2716,1212538,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,5.062,0.033,55,21,259.4545,289,1073,5355.272,19.29517,294.7683,392.0553,0.090549,96.93226
C47,P6,test_027.tif,Macro,3,97792,221184,1248139,43351,86426,1,Malignant,1,TP,1,20,12.777,Lymph,0.0227947368,0.4475512276,0.9918456293,0.4459104987,0.6167885206,0.5027275092,0.4624803453,28219,34833,232,1184855,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,17.085,0.1112,18,8,389.8333,476.125,2618,7616.079,18.61852,51.85217,242.8011,0.085995,115.1727
C47,P7,test_027.tif,Macro,4,97792,221184,1248139,43351,52670,1,Malignant,1,TP,1,20,38.167,Lymph,0.0227947368,0.7048334642,0.8836244772,0.6449626722,0.7841669396,0.734559352,0.7133236194,25140,10528,3311,1209160,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,3.375,0.022,1,0,208,0,-1,0,0,2561.984,1280.992,0.034322,0
C47,P8,test_027.tif,Macro,4,97792,221184,1248139,43351,85632,1,Malignant,1,TP,1,20,16.13,Lymph,0.0227947368,0.4513023064,1,0.4513023064,0.6219273606,0.5069328877,0.4663545211,28451,34591,0,1185097,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,17.085,0.1112,32,18,135.75,154.2222,918,7123.225,26.00537,49.48464,286.073,0.113354,111.3268
C47,P9,test_027.tif,Macro,2,97792,221184,1248139,43351,75959,1,Malignant,1,TP,1,20,17.981,Lymph,0.0227947368,0.5114047563,0.9984534814,0.510999982,0.676373247,0.5666915364,0.5265126695,28407,27140,44,1192548,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,17.085,0.1112,26,8,277.5769,265.625,2338,3094.853,10.75554,88.61757,469.244,0.034322,92.56309
C29,P1,test_097.tif,Micro,2,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,45.186,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,17.084,0.1295,127,0,231.9764,0,-1,8679.453,32.02901,852.4566,462.0061,0.108658,88.9997
C48,P10,test_029.tif,Micro,1,97792,221184,795888,1092,0,1,Benign,0,FN,0,20,43.924,Lymph,0.0008996240677,0,0,0,0,0,0,0,0,716,795172,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,11.39,0.0742,120,0,264.1083,0,-1,4515.713,14.9133,560.3398,377.272,0.087419,83.15491
C48,P11,test_029.tif,Micro,3,97792,221184,795888,1092,2648,1,Malignant,1,TP,1,20,78.232,Lymph,0.0008996240677,0.3464132434,0.7891061453,0.3170594837,0.4814657009,0.3901933702,0.3582351186,565,1066,151,794106,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,20.226,0.1317,163,8,204.3374,235.375,56647,2828.546,7.974323,294.0468,370.6475,0.082868,93.24648
C48,P2,test_029.tif,Micro,1,97792,221184,795888,1092,0,1,Benign,0,FN,0,20,55.263,Lymph,0.0008996240677,0,0,0,0,0,0,0,0,716,795172,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,38.44,0.2503,138,27,269.1377,239.1852,27437,3017.938,9.899555,218.7607,319.9995,0.053621,81.43491
C48,P3,test_029.tif,Micro,3,97792,221184,795888,1092,1120,1,Atypical,1,TP,1,20,113.673,Lymph,0.0008996240677,0.3549382716,0.3212290503,0.2028218695,0.3372434018,0.3476420798,0.3527607362,230,418,486,794754,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,20.226,0.1317,257,78,292.1518,358.4615,20209,2368.74,7.4813,229.1785,508.2549,0.093389,99.44277
